DEPTH,CALI,DT,DTS,GR,NPHI,PHIE,RHOB,RT,TEMP
3642.9695,8.951,85.52,173.9579,38.216,0.1893,0.0738,2.5161,1.835,98.5581
3643.1219,8.963,85.603,173.8608,37.967,0.1786,0.067,2.527,1.852,98.5624
3643.2743,8.963,85.5689,173.555,40.871,0.1806,0.0582,2.537,1.874,98.5666
3643.4267,8.975,85.3789,173.5903,38.366,0.1837,0.0603,2.537,1.896,98.5708
3643.5791,8.957,85.0678,172.4625,34.624,0.1835,0.059,2.544,1.924,98.5751
3643.7315,8.963,84.6448,169.996,36.549,0.1874,0.0536,2.55,1.954,98.5793
3643.8839,8.945,84.0877,166.6915,34.322,0.1731,0.0437,2.5684,1.978,98.5835
3644.0363,8.939,83.3997,164.1368,33.279,0.1754,0.0316,2.5889,2.006,98.5878
3644.1887,8.951,82.6317,162.1037,30.877,0.1614,0.0551,2.5551,2.062,98.592
3644.3411,8.957,81.8927,161.6052,29.373,0.1535,0.0641,2.543,2.15,98.5962
3644.4935,8.957,81.2908,161.948,33.566,0.164,0.0567,2.549,2.242,98.6005
3644.6459,8.933,80.8919,163.5391,33.617,0.1498,0.0611,2.542,2.294,98.6047
3644.7983,8.945,80.726,165.3862,32.4,0.1475,0.0533,2.5559,2.279,98.6089
3644.9507,8.927,80.7721,167.499,37.443,0.1427,0.0597,2.5391,2.211,98.6132
3645.1031,8.927,81.0092,169.1486,35.351,0.1723,0.0469,2.5619,2.123,98.6174
3645.2555,8.927,81.4393,170.1032,37.072,0.1645,0.0517,2.552,2.049,98.6217
3645.4079,8.933,82.0263,170.4649,36.444,0.1696,0.0561,2.546,2.01,98.6259
3645.5603,8.939,82.6602,170.2809,36.471,0.1754,0.0504,2.555,2.007,98.6301
3645.7127,8.963,83.2092,170.185,35.556,0.181,0.0575,2.545,2.017,98.6344
3645.8651,8.975,83.5471,170.1779,37.198,0.1651,0.0694,2.5241,2.02,98.6386
3646.0175,8.951,83.6721,170.1039,35.513,0.1724,0.0626,2.5369,2.015,98.6428
3646.1699,8.963,83.796,169.8707,38.182,0.1776,0.0521,2.5499,2.006,98.6471
3646.3223,8.957,83.851,169.3568,34.378,0.1657,0.0515,2.556,2.006,98.6513
3646.4747,8.927,83.7819,168.9708,34.362,0.1753,0.0667,2.5321,2.024,98.6555
3646.6271,8.957,83.6089,168.6703,34.646,0.1743,0.0532,2.5529,2.055,98.6598
3646.7795,8.945,83.3759,169.1242,35.784,0.1639,0.0427,2.5679,2.084,98.664
3646.9319,8.933,83.1329,169.5131,29.046,0.1734,0.058,2.5531,2.096,98.6682
3647.0843,8.933,82.9109,169.6147,26.332,0.1687,0.0344,2.5938,2.096,98.6725
3647.2367,8.915,82.738,169.1794,30.505,0.1701,0.0604,2.5472,2.091,98.6767
3647.3891,8.933,82.64,168.1871,29.182,0.1681,0.0547,2.558,2.083,98.6809
3647.5415,8.921,82.606,166.6259,30.101,0.1737,0.0469,2.569,2.078,98.6852
3647.6939,8.915,82.578,164.6989,27.167,0.1763,0.0558,2.559,2.089,98.6894
3647.8463,8.945,82.509,162.8093,24.618,0.1957,0.0566,2.561,2.133,98.6936
3647.9987,8.915,82.413,161.6756,28.914,0.1779,0.046,2.572,2.204,98.6979
3648.1511,8.927,82.344,160.9221,30.563,0.1695,0.0585,2.5501,2.262,98.7021
3648.3035,8.933,82.316,161.0838,28.43,0.1559,0.0585,2.553,2.279,98.7064
3648.4559,8.939,82.278,162.4853,27.586,0.1796,0.0656,2.543,2.269,98.7106
3648.6083,8.915,82.199,164.6867,29.498,0.1691,0.0696,2.534,2.256,98.7148
3648.7607,8.933,82.1601,167.5425,31.079,0.1682,0.0581,2.5499,2.237,98.7191
3648.9131,8.903,82.2972,168.4081,41.32,0.1857,0.0637,2.5271,2.198,98.7233
3649.0655,8.921,82.6572,170.2368,43.2,0.2073,0.0665,2.52,2.139,98.7275
3649.2179,8.927,83.1262,169.8598,38.969,0.1799,0.0574,2.5399,2.085,98.7318
3649.3703,8.939,83.5351,169.4675,39.87,0.1775,0.0576,2.538,2.059,98.736
3649.5227,8.963,83.8181,168.6392,34.307,0.185,0.0618,2.539,2.062,98.7402
3649.6751,8.921,84.0611,169.0329,39.966,0.1756,0.0665,2.5231,2.068,98.7445
3649.8275,8.945,84.3712,170.5122,39.496,0.1848,0.075,2.5101,2.055,98.7487
3649.9799,8.957,84.7672,172.5804,43.292,0.1806,0.0647,2.52,2.015,98.7529
3650.1323,8.957,85.1772,174.9062,47.766,0.2152,0.0492,2.5369,1.954,98.7572
3650.2847,8.933,85.5702,176.9426,47.844,0.2145,0.0499,2.535,1.883,98.7614
3650.4371,8.945,86.0383,177.9176,51.111,0.2067,0.0569,2.5181,1.818,98.7656
3650.5895,8.957,86.6723,177.1565,57.38,0.1933,0.0456,2.525,1.778,98.7699
3650.7419,8.963,87.3341,174.6486,57.125,0.193,0.0389,2.535,1.783,98.7741
3650.8943,8.987,87.6468,170.6091,51.615,0.1885,0.0291,2.5589,1.864,98.7784
3651.0467,9.005,87.2004,163.9357,35.417,0.1374,0.0222,2.5968,2.058,98.7826
3651.1991,9.005,85.8311,156.7311,31.719,0.1433,0.0393,2.5761,2.381,98.7868
3651.3515,9.017,83.7429,146.7758,29.701,0.1368,0.0295,2.5949,2.794,98.7911
3651.5039,8.951,81.3199,139.6871,26.238,0.118,0.046,2.5751,3.184,98.7953
3651.6563,8.861,78.8109,134.6911,18.154,0.1274,0.0547,2.564,3.463,98.7995
3651.8087,8.879,76.2769,131.4527,18.596,0.1133,0.0509,2.57,3.698,98.8038
3651.9611,8.819,73.744,129.2727,21.562,0.1082,0.0414,2.5849,3.933,98.808
3652.1135,8.855,71.3792,128.8089,21.905,0.1189,0.0223,2.6149,4.059,98.8122
3652.2659,8.897,69.5356,130.2945,18.339,0.1282,0.0337,2.5971,4.076,98.8165
3652.4183,8.975,68.5379,132.8871,17.521,0.1175,0.0236,2.6129,4.139,98.8207
3652.5707,8.999,68.4082,136.4455,19.984,0.1327,0.033,2.5981,4.27,98.8249
3652.7231,9.185,68.8593,139.005,23.842,0.132,0.0286,2.605,4.312,98.8292
3652.8755,9.2033,69.5481,140.6553,31.1174,0.1301,0.0382,2.5772,4.1258,98.8334
3653.0279,9.288,70.2593,142.8461,37.561,0.1373,0.01,2.6089,3.812,98.8376
3653.1803,9.318,70.9663,143.0487,39.113,0.1545,0.0101,2.605,3.558,98.8419
3653.3327,9.354,71.6793,142.5763,34.257,0.1215,0.0233,2.594,3.454,98.8461
3653.4851,9.396,72.2851,139.661,30.125,0.1246,0.0324,2.588,3.5,98.8504
3653.6375,9.468,72.595,137.9638,26.139,0.1087,0.0497,2.5691,3.667,98.8546
3653.7899,9.468,72.5649,137.6583,25.504,0.1102,0.0259,2.6078,3.876,98.8588
3653.9423,9.42,72.39,138.1916,26.175,0.1081,0.0483,2.5711,3.985,98.8631
3654.0947,9.42,72.3732,140.9197,31.356,0.1213,0.0535,2.5521,3.887,98.8673
3654.2471,9.396,72.7303,143.7918,33.91,0.1504,0.0431,2.563,3.615,98.8715
3654.3995,9.414,73.4775,146.8976,38.142,0.1379,0.0619,2.5242,3.282,98.8758
3654.5519,9.402,74.5126,149.7151,41.424,0.1841,0.079,2.4901,2.966,98.88
3654.7043,9.366,75.8007,153.4167,46.117,0.2007,0.0617,2.5069,2.693,98.8842
3654.8567,9.294,77.3648,156.301,45.397,0.1982,0.0651,2.503,2.482,98.8885
3655.0091,9.246,79.0707,158.0594,43.798,0.1855,0.0671,2.503,2.339,98.8927
3655.1615,9.107,80.6004,158.7281,45.623,0.1863,0.0569,2.515,2.255,98.8969
3655.3139,9.059,81.6112,158.9407,46.425,0.1899,0.072,2.4891,2.209,98.9012
3655.4663,9.077,82.014,160.1771,46.222,0.1884,0.0602,2.5079,2.179,98.9054
3655.6187,9.053,82.1041,162.025,42.09,0.1787,0.0608,2.516,2.15,98.9097
3655.7711,9.065,82.2882,160.2559,42.703,0.1757,0.075,2.4921,2.123,98.9139
3655.9235,9.053,82.6982,160.0856,44.525,0.2086,0.0704,2.495,2.096,98.9181
3656.0759,9.059,83.1842,159.3823,44.283,0.2249,0.0845,2.4731,2.049,98.9224
3656.2283,9.095,83.5771,159.9161,48.582,0.2115,0.0884,2.4571,1.958,98.9266
3656.3807,9.035,83.8541,160.0472,46.144,0.2171,0.0912,2.458,1.848,98.9308
3656.5331,9.041,84.1211,160.3977,41.26,0.2318,0.0943,2.464,1.779,98.9351
3656.6855,9.011,84.4271,159.838,43.045,0.2215,0.0935,2.461,1.78,98.9393
3656.8379,9.047,84.647,159.7591,46.653,0.1806,0.0976,2.4461,1.825,98.9435
3656.9903,9.029,84.6479,159.8719,46.596,0.2129,0.1058,2.4331,1.867,98.9478
3657.1427,9.059,84.4318,159.7753,45.754,0.2056,0.0899,2.4599,1.876,98.952
3657.2951,9.149,84.0928,160.2941,44.236,0.2037,0.0887,2.465,1.857,98.9562
3657.4475,9.161,83.7289,160.4756,47.588,0.1979,0.0849,2.463,1.822,98.9605
3657.5999,9.252,83.4229,161.4175,48.051,0.182,0.0796,2.47,1.786,98.9647
3657.7523,9.215,83.254,162.3333,48.091,0.1932,0.0819,2.466,1.762,98.9689
3657.9047,9.252,83.2911,162.807,48.568,0.2025,0.0823,2.464,1.751,98.9732
3658.0571,9.246,83.5161,162.7899,46.745,0.2048,0.1033,2.4351,1.745,98.9774
3658.2095,9.27,83.7771,162.6227,48.113,0.1933,0.098,2.44,1.733,98.9816
3658.3619,9.246,83.9441,162.0496,43.308,0.2089,0.1052,2.44,1.71,98.9859
3658.5143,9.203,84.0751,161.4236,49.736,0.2215,0.0782,2.4669,1.682,98.9901
3658.6667,9.197,84.3272,160.6615,43.994,0.2105,0.1058,2.4371,1.661,98.9943
3658.8191,9.221,84.7382,159.8315,42.431,0.2003,0.1209,2.4171,1.647,98.9986
3658.9715,9.246,85.1351,158.9007,44.855,0.213,0.0981,2.4469,1.625,99.0028
3659.1239,9.258,85.294,158.3707,45.555,0.223,0.1044,2.435,1.591,99.0071
3659.2763,9.221,85.1889,157.9151,45.97,0.2126,0.0948,2.4489,1.561,99.0113
3659.4287,9.246,85.01,158.0634,43.671,0.2081,0.1033,2.441,1.557,99.0155
3659.5811,9.233,84.9721,158.8201,46.163,0.2064,0.1056,2.431,1.58,99.0198
3659.7335,9.246,85.1041,159.0452,46.27,0.2065,0.0953,2.4469,1.614,99.024
3659.8859,9.233,85.243,159.4452,48.067,0.2073,0.091,2.449,1.628,99.0282
3660.0383,9.258,85.2199,159.7,46.461,0.2039,0.1004,2.438,1.611,99.0325
3660.1907,9.282,85.0299,159.7179,49.498,0.1995,0.0986,2.433,1.578,99.0367
3660.3431,9.318,84.8039,159.5869,46.292,0.1804,0.1074,2.427,1.551,99.0409
3660.4955,9.372,84.668,159.4048,48.722,0.2079,0.1016,2.43,1.544,99.0452
3660.6479,9.348,84.632,159.0561,47.22,0.2184,0.0924,2.4479,1.561,99.0494
3660.8003,9.33,84.599,159.218,46.762,0.1965,0.1082,2.4241,1.593,99.0536
3660.9527,9.342,84.4799,159.2213,49.156,0.2003,0.0891,2.4479,1.624,99.0579
3661.1051,9.342,84.308,159.7592,47.54,0.2139,0.0909,2.449,1.642,99.0621
3661.2575,9.318,84.209,160.1693,50.155,0.1955,0.0897,2.444,1.639,99.0664
3661.4099,9.33,84.2651,160.7023,50.41,0.2018,0.0791,2.4599,1.621,99.0706
3661.5623,9.324,84.4451,161.24,56.156,0.1991,0.0663,2.465,1.604,99.0748
3661.7147,9.33,84.6641,161.2373,52.891,0.1961,0.0899,2.4361,1.601,99.0791
3661.8671,9.36,84.8711,159.9632,55.013,0.2016,0.0819,2.443,1.609,99.0833
3662.0195,9.372,85.008,158.6159,52.002,0.198,0.0874,2.442,1.624,99.0875
3662.1719,9.366,84.9348,156.641,50.204,0.2113,0.0833,2.453,1.644,99.0918
3662.3243,9.366,84.5007,154.833,48.676,0.2043,0.0654,2.4849,1.666,99.096
3662.4767,9.354,83.7176,153.0318,45.576,0.2073,0.0501,2.5169,1.696,99.1002
3662.6291,9.348,82.8136,150.9445,45.866,0.1878,0.0792,2.4702,1.743,99.1045
3662.7815,9.342,81.9987,149.9688,49.277,0.1875,0.0697,2.476,1.813,99.1087
3662.9339,9.372,81.2857,149.7057,48.639,0.1862,0.0777,2.465,1.893,99.1129
3663.0863,9.366,80.5667,149.2698,51.034,0.1798,0.071,2.469,1.952,99.1172
3663.2387,9.33,79.7937,148.9086,56.661,0.1803,0.0253,2.5258,1.969,99.1214
3663.3911,9.348,79.0317,148.2401,55.335,0.1845,0.0355,2.5131,1.942,99.1256
3663.5435,9.348,78.3237,148.3543,55.846,0.1812,0.01,2.6086,1.867,99.1299
3663.6959,9.312,77.6247,148.9315,57.957,0.2008,0.01,2.7235,1.774,99.1341
3663.8483,9.3,76.9238,149.734,47.254,0.2136,0.01,2.6373,1.73,99.1383
3664.0007,9.3419,76.4015,149.7516,43.2329,0.1348,0.01,2.653,1.7645,99.1426
3664.1531,9.324,76.3122,150.7971,41.882,0.1357,0.01,2.6729,1.853,99.1468
3664.3055,9.372,76.7283,152.705,23.648,0.1463,0.0443,2.5804,1.942,99.151
3664.4579,9.372,77.4864,157.9859,29.762,0.1522,0.0367,2.579,1.991,99.1553
3664.6103,9.306,78.3474,163.1407,30.281,0.1832,0.0301,2.588,1.996,99.1595
3664.7627,9.348,79.2675,167.9379,34.292,0.1675,0.0142,2.6019,1.984,99.1638
3664.9151,9.354,80.4107,172.8808,36.015,0.1983,0.01,2.604,1.982,99.168
3665.0675,9.486,81.8807,177.7057,40.557,0.1803,0.0153,2.5831,1.989,99.1722
3665.2199,9.492,83.5387,180.667,44.479,0.1734,0.01,2.6119,1.981,99.1765
3665.3723,9.51,85.0054,184.2679,45.926,0.1869,0.0116,2.5742,1.927,99.1807
3665.5247,9.498,85.8882,187.6124,48.202,0.1825,0.01,2.6686,1.836,99.1849
3665.6771,9.534,86.2152,193.7094,21.608,0.1751,0.043,2.5823,1.749,99.1892
3665.8295,9.606,86.6766,199.5729,55.439,0.2096,0.01,2.6089,1.689,99.1934
3665.9819,9.588,88.0711,208.1394,58.194,0.2443,0.01,2.5702,1.642,99.1976
3666.1343,9.877,90.6305,215.7696,54.93,0.2243,0.0583,2.4754,1.59,99.2019
3666.2867,9.847,93.9816,223.789,60.96,0.285,0.0561,2.4621,1.545,99.2061
3666.4391,9.913,97.6027,232.5385,67.384,0.2362,0.1308,2.3624,1.546,99.2103
3666.5915,9.901,101.3588,240.3537,93.405,0.3473,0.145,2.2883,1.607,99.2146
3666.7439,9.937,105.471,246.7282,136.104,0.5771,0.01,2.2531,1.686,99.2188
3666.8963,9.907,109.9749,254.041,133.102,0.3722,0.2062,2.2092,1.706,99.2231
3667.0487,9.895,114.3766,253.951,139.075,0.4753,0.1219,2.2389,1.645,99.2273
3667.2011,9.871,117.98,255.6972,131.757,0.4234,0.1303,2.2579,1.547,99.2315
3667.3535,9.907,120.3305,259.6396,136.568,0.4083,0.0691,2.3287,1.452,99.2358
3667.5059,9.907,121.4071,260.6295,150.569,0.5306,0.01,2.2931,1.372,99.24
3667.6583,9.925,121.6049,257.9038,147.974,,0.01,2.2542,1.315,99.2442
3667.8107,9.907,121.4459,254.0151,141.392,0.527,0.0838,2.2072,1.303,99.2485
3667.9631,9.895,121.3,252.3917,143.444,0.4014,0.2164,2.1771,1.345,99.2527
3668.1155,9.865,121.268,253.6153,156.318,0.4491,0.2063,2.1591,1.42,99.2569
3668.2679,9.877,121.2029,257.7166,152.559,0.4626,0.1115,2.2467,1.483,99.2612
3668.4203,9.853,120.9448,262.2728,149.906,0.5134,0.0325,2.251,1.511,99.2654
3668.5727,9.913,120.5539,265.4946,150.513,0.4253,0.1522,2.2251,1.528,99.2696
3668.7251,9.961,120.311,268.2686,146.712,0.5287,0.0381,2.22,1.559,99.2739
3668.8775,9.943,120.3691,267.5356,147.324,0.4794,0.1024,2.2409,1.586,99.2781
3669.0299,10.093,120.568,266.7076,150.669,0.4006,0.1351,2.2539,1.567,99.2823
3669.1823,10.256,120.6389,266.0671,141.078,0.4114,0.1416,2.2401,1.497,99.2866
3669.3347,10.262,120.4559,267.9625,140.02,0.4548,0.0933,2.2609,1.408,99.2908
3669.4871,10.316,120.1509,270.5789,135.995,0.3854,0.0742,2.3208,1.331,99.2951
3669.6395,10.37,119.944,272.1842,127.813,0.4962,0.0176,2.327,1.268,99.2993
3669.7919,10.069,119.924,274.3783,127.791,0.4042,0.01,2.4704,1.21,99.3035
3669.9443,10.051,119.976,274.9441,123.063,0.4047,0.01,2.469,1.156,99.3077
3670.0967,10.009,119.9079,275.0399,123.551,0.3654,0.0127,2.3893,1.117,99.312
3670.2491,9.991,119.6649,273.0345,133.333,0.5691,0.01,2.2764,1.096,99.3162
3670.4015,9.751,119.3549,272.0887,123.856,0.489,0.0461,2.2909,1.085,99.3205
3670.5539,9.775,119.0989,269.6771,120.449,0.4881,0.01,2.3727,1.078,99.3247
3670.7063,9.745,118.8969,268.0661,121.503,0.4,0.0213,2.3541,1.072,99.3289
3670.8587,9.702,118.7099,266.5346,126.445,0.3971,0.01,2.4476,1.06,99.3332
3671.0111,9.714,118.585,265.8695,120.358,0.4262,0.01,2.4092,1.044,99.3374
3671.1635,9.72,118.58,264.9849,117.268,0.3973,0.01,2.398,1.039,99.3416
3671.3159,9.438,118.615,264.7442,119.75,0.3966,0.1014,2.2745,1.057,99.3459
3671.4683,9.468,118.5359,265.0592,118.787,0.4386,0.0825,2.264,1.092,99.3501
3671.6207,9.462,118.3139,265.3776,120.73,0.3809,0.0935,2.2899,1.128,99.3543
3671.7731,8.987,118.0109,268.1418,115.087,0.4187,0.038,2.3249,1.152,99.3586
3671.9255,8.963,117.7349,267.686,119.031,0.558,0.0315,2.323,1.16,99.3628
3672.0779,8.987,117.5248,264.0851,121.326,0.4916,0.01,2.4017,1.157,99.3671
3672.2303,8.981,117.0167,264.2525,127.314,0.4217,0.01,2.4916,1.137,99.3713
3672.3827,8.981,116.2887,265.1469,121.872,0.4321,0.01,2.4452,1.095,99.3755
3672.5351,8.963,115.6459,266.8657,121.278,0.656,0.01,2.3643,1.041,99.3798
3672.6875,8.981,115.322,266.3983,115.267,0.3927,0.0275,2.3381,1.007,99.384
3672.8399,8.957,115.304,266.9102,118.124,0.4574,0.01,2.3888,1.018,99.3882
3672.9923,9.107,115.4031,267.2729,113.674,0.4639,0.3286,2.0075,1.078,99.3925
3673.1447,8.626,115.6253,267.1157,109.819,0.4167,0.3801,1.9911,1.159,99.3967
3673.2971,8.596,116.2315,266.5007,109.337,0.3811,0.1556,2.2211,1.224,99.4009
3673.4495,8.626,117.3486,265.9899,117.733,0.5556,0.0666,2.2688,1.251,99.4052
3673.6019,8.626,118.7395,265.8836,119.114,0.4898,0.0581,2.279,1.251,99.4094
3673.7543,8.626,119.9423,265.1437,118.679,0.3577,0.1431,2.2471,1.247,99.4136
3673.9067,8.644,120.6051,262.8194,116.888,0.4052,0.0656,2.2839,1.256,99.4179
3674.0591,8.674,120.7259,259.8269,114.074,0.44,0.0223,2.3527,1.281,99.4221
3674.2115,8.62,120.5359,256.1127,122.436,0.5083,0.01,2.4028,1.319,99.4263
3674.3639,8.578,120.1827,253.713,123.615,0.453,0.03,2.3143,1.363,99.4306
3674.5163,8.62,119.6036,251.84,124.898,0.3576,0.0932,2.2891,1.412,99.4348
3674.6687,8.62,118.6314,251.8557,115.967,0.3955,0.067,2.285,1.468,99.439
3674.8211,8.644,117.2143,253.0803,116.071,0.392,0.0789,2.276,1.535,99.4433
3674.9735,8.632,115.6315,255.3967,115.923,0.3859,0.0718,2.286,1.609,99.4475
3675.1259,8.632,114.4341,256.7123,114.2523,0.3458,0.0899,2.2976,1.6661,99.4518
3675.2783,8.638,114.0311,257.3227,119.021,0.4499,0.0856,2.2452,1.678,99.456
3675.4307,8.632,114.3142,256.8115,123.146,0.4114,0.0776,2.2599,1.648,99.4602
3675.5831,8.602,114.8703,255.8376,128.893,0.4609,0.0865,2.2172,1.602,99.4644
3675.7355,8.602,115.4463,258.668,127.901,0.4335,0.0745,2.2449,1.564,99.4687
3675.8879,8.626,116.1424,260.4374,133.383,0.5284,0.0744,2.2251,1.536,99.4729
3676.0403,8.626,117.1445,261.1733,130.796,0.3897,0.0576,2.2897,1.521,99.4772
3676.1927,8.602,118.3935,265.3416,132.671,0.3787,0.0679,2.288,1.532,99.4814
3676.3451,8.62,119.5994,266.5182,130.793,0.4628,0.0647,2.2501,1.57,99.4856
3676.4975,8.656,120.5193,266.8576,144.352,0.448,0.0107,2.2978,1.608,99.4899
3676.6499,8.602,121.1402,264.3585,137.819,0.4457,0.0828,2.2233,1.614,99.4941
3676.8023,8.602,121.5611,261.6546,146.504,0.4861,0.0751,2.1991,1.595,99.4983
3676.9547,8.644,121.815,259.0347,147.025,0.4186,0.01,2.3454,1.582,99.5026
3677.1071,8.626,121.8749,256.73,159.033,0.4886,0.01,2.2832,1.592,99.5068
3677.2595,8.584,121.7339,256.7377,160.854,0.4075,0.0874,2.2442,1.62,99.511
3677.4119,8.59,121.4428,256.2652,165.702,0.5262,0.01,2.2928,1.641,99.5153
3677.5643,8.602,121.0748,256.67,181.014,0.4,0.0606,2.2711,1.64,99.5195
3677.7167,8.608,120.6668,256.5892,177.229,0.4388,0.01,2.3079,1.633,99.5238
3677.8691,8.632,120.2459,257.0385,164.047,0.4213,0.0466,2.2652,1.643,99.528
3678.0215,8.62,119.941,258.0032,157.801,0.4508,0.058,2.2321,1.673,99.5322
3678.1739,8.62,119.9462,260.1436,156.773,0.3989,0.0941,2.24,1.702,99.5365
3678.3263,8.626,120.3623,261.3222,155.525,0.4206,0.0664,2.246,1.712,99.5407
3678.4787,8.632,121.1434,261.6327,163.87,0.4344,0.0363,2.2599,1.715,99.5449
3678.6311,8.62,122.1665,261.1286,168.367,0.4059,0.0396,2.2779,1.717,99.5492
3678.7835,8.62,123.3566,260.4538,171.429,0.4663,0.01,2.272,1.721,99.5534
3678.9359,8.626,124.7226,260.008,162.132,0.4255,0.0241,2.274,1.745,99.5576
3679.0883,8.626,126.1816,260.0458,166.058,0.4098,0.065,2.2511,1.803,99.5619
3679.2407,8.626,127.4413,259.721,185.605,0.4793,0.01,2.247,1.869,99.5661
3679.3931,8.632,128.1971,259.7829,185.688,0.4274,0.0549,2.244,1.888,99.5703
3679.5455,8.626,128.3929,259.5463,177.979,0.5285,0.01,2.237,1.846,99.5746
3679.6979,8.626,128.2159,260.1027,180.864,0.4807,0.01,2.2679,1.779,99.5788
3679.8503,8.626,127.8818,261.4307,180.782,0.4811,0.01,2.3238,1.723,99.5831
3680.0027,8.644,127.4518,262.7835,177.45,0.4608,0.01,2.3031,1.702,99.5873
3680.1551,8.626,126.8877,263.6831,168.136,0.4489,0.0135,2.2562,1.718,99.5915
3680.3075,8.614,126.2969,263.7975,175.856,0.5602,0.01,2.2401,1.741,99.5957
3680.4599,8.602,125.9691,262.8872,185.264,0.3843,0.0962,2.238,1.75,99.6
3680.6123,8.59,126.1293,261.4371,176.193,0.5282,0.01,2.23,1.758,99.6042
3680.7647,8.602,126.7624,259.8474,182.654,0.3998,0.0815,2.236,1.781,99.6085
3680.9171,8.674,127.6474,258.747,183.795,0.4562,0.0109,2.247,1.814,99.6127
3681.0695,8.722,128.4963,258.7454,186.686,0.49,0.01,2.2281,1.852,99.6169
3681.2219,8.74,129.0971,259.513,185.773,0.4138,0.0371,2.2579,1.895,99.6212
3681.3743,8.752,129.385,259.5688,189.005,0.5779,0.01,2.2431,1.929,99.6254
3681.5267,8.746,129.4169,259.2129,187.572,0.4065,0.0321,2.2659,1.939,99.6296
3681.6791,8.74,129.2929,259.016,197.16,0.417,0.0364,2.2531,1.939,99.6339
3681.8315,8.765,129.0668,258.9644,192.027,0.4007,0.062,2.245,1.945,99.6381
3681.9839,8.74,128.7288,259.61,178.454,0.3793,0.0793,2.248,1.955,99.6423
3682.1363,8.777,128.3038,259.6274,188.393,0.3555,0.1296,2.2271,1.962,99.6466
3682.2887,8.819,127.9189,258.4968,182.112,0.4067,0.0425,2.2529,1.962,99.6508
3682.4411,8.813,127.713,256.3087,191.863,0.5642,0.01,2.241,1.958,99.655
3682.5935,8.801,127.699,253.8686,189.472,0.515,0.01,2.2798,1.962,99.6593
3682.7459,8.873,127.772,253.0556,188.163,0.4128,0.0337,2.2521,1.992,99.6635
3682.8983,8.915,127.8731,252.2653,198.287,0.474,0.01,2.248,2.064,99.6677
3683.0507,8.927,128.0811,252.8797,200.33,0.4116,0.0789,2.2161,2.176,99.672
3683.2031,8.945,128.4362,254.17,209.249,0.4496,0.01,2.2439,2.284,99.6762
3683.3555,8.939,128.8011,256.069,203.296,0.6036,0.01,2.242,2.331,99.6805
3683.5079,8.921,129.0451,257.9799,212.943,0.4193,0.1061,2.1862,2.324,99.6847
3683.6603,8.939,129.2401,259.5727,197.913,0.4688,0.0518,2.179,2.312,99.6889
3683.8127,8.915,129.5672,260.8317,201.32,0.3981,0.1228,2.186,2.313,99.6932
3683.9651,8.939,130.0602,262.0596,208.019,0.4567,0.0205,2.2129,2.329,99.6974
3684.1175,8.933,130.5041,263.1564,200.785,0.4977,0.01,2.1841,2.375,99.7016
3684.2699,8.981,130.6369,263.8747,202.124,0.6698,0.01,2.181,2.447,99.7059
3684.4223,9.011,130.4759,265.2443,203.993,0.4219,0.069,2.2059,2.52,99.7101
3684.5747,9.035,130.3361,265.8539,196.357,0.4302,0.0463,2.216,2.599,99.7143
3684.7271,9.059,130.4912,267.5229,200.861,0.4631,0.01,2.216,2.719,99.7186
3684.8795,9.053,130.9252,269.2982,193.259,0.5022,0.041,2.1463,2.894,99.7228
3685.0319,9.077,131.4001,271.6263,200.793,0.4467,0.1399,2.1311,3.074,99.727
3685.1843,9.065,131.7131,272.1037,193.232,0.5202,0.1501,2.0603,3.126,99.7313
3685.3367,9.041,131.856,271.5124,193.697,0.5308,0.01,2.1516,2.98,99.7355
3685.4891,9.053,131.941,270.4631,186.608,0.3997,0.1865,2.1361,2.762,99.7398
3685.6415,9.053,131.9549,270.597,178.464,0.5014,0.044,2.1679,2.615,99.744
3685.7939,9.017,131.7378,270.6693,171.469,0.5489,0.0679,2.1491,2.558,99.7482
3685.9463,9.011,131.1956,271.1697,175.673,0.4587,0.0848,2.1619,2.511,99.7524
3686.0987,9.011,130.3956,270.6746,172.107,0.5607,0.01,2.2546,2.401,99.7567
3686.2511,9.0168,129.4498,269.909,167.0015,0.535,0.0218,2.234,2.2632,99.7609
3686.4035,8.993,128.4615,267.9832,169.223,0.7258,0.0281,2.2181,2.159,99.7652
3686.5559,9.005,127.4366,266.4762,167.954,0.4749,0.0234,2.229,2.086,99.7694
3686.7083,9.029,126.4577,263.2153,166.079,0.4576,0.01,2.2698,2.023,99.7736
3686.8607,9.011,125.7439,263.7169,161.834,0.5143,0.0104,2.266,1.975,99.7779
3687.0131,9.041,125.449,263.6128,155.65,0.3825,0.01,2.3128,1.959,99.7821
3687.1655,8.963,125.411,263.2324,163.66,0.4195,0.0137,2.2562,1.987,99.7863
3687.3179,8.987,125.3289,262.0424,161.056,0.4481,0.0423,2.2181,2.048,99.7906
3687.4703,8.969,125.0769,260.8589,171.583,0.4347,0.016,2.2339,2.11,99.7948
3687.6227,9.023,124.799,260.5496,175.938,0.3809,0.0695,2.24,2.148,99.799
3687.7751,9.053,124.7351,261.652,181.61,0.4209,0.01,2.2639,2.16,99.8033
3687.9275,8.981,124.9782,263.528,187.16,0.485,0.01,2.26,2.156,99.8075
3688.0799,8.951,125.3762,265.2873,188.303,0.5517,0.01,2.262,2.151,99.8117
